id,emoji,description,ocurrences
176838,🔶,large orange diamond,1
176841,🟢,green circle,1
176844,🔴,red circle,1
176846,😫,tired face,1
176849,🔷,large blue diamond,1
176851,💗,growing heart,1
176858,😂,face with tears of joy,1
176863,🏻,light skin tone,1
176867,😋,face savoring food,1
176868,🥊,boxing glove,1
176868,😱,face screaming in fear,1
176869,💦,sweat droplets,1
176872,🍼,baby bottle,1
176873,🥺,pleading face,1
176883,😭,loudly crying face,1
176884,👇🏻,backhand index pointing down: light skin tone,2
176885,🙄,face with rolling eyes,1
176895,🔵,blue circle,1
176896,🤣,rolling on the floor laughing,5
176896,🤦🏻‍♀️,woman facepalming: light skin tone,2
176899,🍑,peach,1
176899,🍌,banana,1
176903,🤔,thinking face,1
176905,💕,two hearts,1
176905,🥰,smiling face with hearts,1
176910,😍,smiling face with heart-eyes,1
176912,🔄,counterclockwise arrows button,1
176912,🟢,green circle,1
176919,😈,smiling face with horns,1
176919,🤤,drooling face,1
176920,✅,check mark button,1
176921,🥰,smiling face with hearts,1
176922,🔶,large orange diamond,1
176924,🙄,face with rolling eyes,1
176927,🍏,green apple,1
176934,🌱,seedling,1
176939,❤️‍🔥,heart on fire,1
176942,💡,light bulb,1
176942,😂,face with tears of joy,1
176942,😅,grinning face with sweat,1
176943,🤤,drooling face,1
176944,💙,blue heart,1
176945,🦅,eagle,1
176945,💣,bomb,1
176945,💸,money with wings,1
176948,😭,loudly crying face,1
176952,💕,two hearts,1
176955,🤣,rolling on the floor laughing,1
176955,👀,eyes,1
176959,🤪,zany face,1
176960,😵‍💫,face with spiral eyes,1
176963,😝,squinting face with tongue,4
176967,🥵,hot face,2
176967,💦,sweat droplets,3
176969,❤️,red heart,1
176970,🥵,hot face,3
176976,🟢,green circle,1
176980,🥛,glass of milk,1
176986,😂,face with tears of joy,2
176987,🙏🏻,folded hands: light skin tone,1
176989,🥛,glass of milk,1
176989,😝,squinting face with tongue,1
176993,🥛,glass of milk,1
176993,💦,sweat droplets,1
176996,🟢,green circle,1
176997,😭,loudly crying face,1
176998,😂,face with tears of joy,1
176999,🤤,drooling face,1
176999,🐽,pig nose,1
177001,😿,crying cat,1
177004,👍,thumbs up,1
177006,🤷,person shrugging,4
177009,🤤,drooling face,1
177009,👇🏻,backhand index pointing down: light skin tone,3
177009,🍵,teacup without handle,1
177012,📚,books,1
177017,🤤,drooling face,1
177018,😁,beaming face with smiling eyes,1
177018,❤️,red heart,1
177018,🤭,face with hand over mouth,1
177020,😈,smiling face with horns,3
177021,🏋🏻‍♀️,woman lifting weights: light skin tone,1
177021,💪🏽,flexed biceps: medium skin tone,1
177022,🟢,green circle,1
177023,🐄,cow,1
177025,🍆,eggplant,1
177025,💦,sweat droplets,4
177028,🤤,drooling face,1
177030,😫,tired face,1
177031,🥵,hot face,2
177031,❤️,red heart,1
177031,🔥,fire,3
177035,💋,kiss mark,1
177036,🍑,peach,1
177036,🔄,counterclockwise arrows button,1
177036,🍆,eggplant,1
177036,💦,sweat droplets,1
177037,✨,sparkles,1
177037,💖,sparkling heart,1
177037,🌸,cherry blossom,1
177040,🤦🏾‍♂️,man facepalming: medium-dark skin tone,2
177042,🤍,white heart,1
177042,✨,sparkles,1
177053,💦,sweat droplets,3
177054,☺️,smiling face,1
177054,👏,clapping hands,1
177055,🥲,smiling face with tear,1
177055,🤎,brown heart,1
177061,🔥,fire,21
177062,🚀,rocket,1
177062,➡️,right arrow,1
177062,🙌,raising hands,1
177062,🍶,sake,1
177066,🙏,folded hands,1
177067,😜,winking face with tongue,1
177067,😈,smiling face with horns,1
177067,🔥,fire,1
177068,🥴,woozy face,1
177069,🎙️,studio microphone,1
177069,🔴,red circle,2
177071,💦,sweat droplets,1
177071,💧,droplet,1
177072,❤️,red heart,1
177072,🤙🏽,call me hand: medium skin tone,1
177072,💦,sweat droplets,3
177075,🍑,peach,1
177075,💦,sweat droplets,1
177075,😔,pensive face,1
177076,🤭,face with hand over mouth,3
177077,🤔,thinking face,1
177079,😭,loudly crying face,2
177079,😡,pouting face,1
177082,👿,angry face with horns,1
177082,😋,face savoring food,1
177082,❤️,red heart,1
177085,🆗,OK button,1
177087,🤣,rolling on the floor laughing,2
177087,👉,backhand index pointing right,1
177087,😎,smiling face with sunglasses,1
177089,🤤,drooling face,1
177090,🐄,cow,1
177094,😭,loudly crying face,3
177097,😏,smirking face,1
177097,🥚,egg,2
177097,🔥,fire,1
177100,☕,hot beverage,1
177100,✨,sparkles,1
177100,💖,sparkling heart,1
177105,😋,face savoring food,1
177106,👊,oncoming fist,1
177106,⛹️,person bouncing ball,1
177106,🚴,person biking,1
177106,🤼,people wrestling,1
177106,🇻🇪,flag: Venezuela,1
177107,🤣,rolling on the floor laughing,2
177107,😈,smiling face with horns,1
177107,😂,face with tears of joy,1
177109,☑️,check box with check,1
177110,☺️,smiling face,1
177111,😁,beaming face with smiling eyes,1
177111,😄,grinning face with smiling eyes,1
177111,😆,grinning squinting face,1
177112,🤩,star-struck,1
177122,😍,smiling face with heart-eyes,1
177122,🐽,pig nose,1
177122,🍣,sushi,1
177122,😬,grimacing face,1
177122,✌🏽,victory hand: medium skin tone,1
177124,🤮,face vomiting,2
177125,⤵️,right arrow curving down,1
177125,🥛,glass of milk,1
177125,🥵,hot face,1
177125,😚,kissing face with closed eyes,1
177125,😈,smiling face with horns,1
177131,🔁,repeat button,2
177131,🍆,eggplant,1
177131,💦,sweat droplets,1
177131,💣,bomb,2
177131,⬇️,down arrow,1
177131,🔥,fire,1
177135,👉,backhand index pointing right,1
177136,❤️,red heart,1
177137,😭,loudly crying face,1
177140,👉,backhand index pointing right,1
177140,💥,collision,1
177142,👌🏼,OK hand: medium-light skin tone,1
177146,🤣,rolling on the floor laughing,1
177146,😱,face screaming in fear,2
177148,⚠️,warning,1
177148,🍑,peach,1
177148,🌍,globe showing Europe-Africa,1
177148,🇵🇪,flag: Peru,1
177148,🔃,clockwise vertical arrows,1
177148,🐩,poodle,1
177151,🥴,woozy face,1
177154,🚨,police car light,2
177156,☑️,check box with check,1
177162,😋,face savoring food,1
177162,🔥,fire,1
177165,😈,smiling face with horns,1
177165,🤤,drooling face,1
177165,🔥,fire,1
177166,🍆,eggplant,1
177166,💦,sweat droplets,2
177168,🍌,banana,1
177170,🤪,zany face,1
177170,💦,sweat droplets,1
177171,🤡,clown face,1
177176,💕,two hearts,1
177176,🎬,clapper board,1
177178,🥰,smiling face with hearts,1
177178,🥶,cold face,1
177180,😂,face with tears of joy,1
177181,🆗,OK button,1
177183,💕,two hearts,1
177185,👀,eyes,1
177186,🗡️,dagger,2
177186,🧜‍♀️,mermaid,2
177187,😅,grinning face with sweat,3
177191,🍆,eggplant,1
177191,💦,sweat droplets,1
177192,🤍,white heart,1
177192,🧓,older person,1
177192,🏡,house with garden,1
177192,👴,old man,1
177193,🥵,hot face,1
177193,💯,hundred points,1
177193,💦,sweat droplets,1
177193,🔥,fire,1
177199,⚽,soccer ball,1
177199,🇩🇪,flag: Germany,1
177200,🆗,OK button,1
177202,🌹,rose,1
177205,📌,pushpin,1
177209,☑️,check box with check,1
177210,👉,backhand index pointing right,2
177214,⬇️,down arrow,1
177215,✨,sparkles,1
177216,🧏🏼‍♀️,deaf woman: medium-light skin tone,1
177216,🤷🏼‍♀️,woman shrugging: medium-light skin tone,1
177221,😠,angry face,1
177223,☑️,check box with check,1
177225,🍑,peach,1
177225,🔃,clockwise vertical arrows,1
177225,🥵,hot face,1
177225,🍆,eggplant,1
177225,💦,sweat droplets,1
177225,🐣,hatching chick,2
177225,🔥,fire,1
177229,🔥,fire,1
177233,👅,tongue,2
177233,👄,mouth,1
177233,💦,sweat droplets,6
177233,💋,kiss mark,1
177233,🍼,baby bottle,2
177233,🔥,fire,4
177234,💙,blue heart,1
177234,😳,flushed face,1
177235,😭,loudly crying face,5
177243,😅,grinning face with sweat,1
177243,🤣,rolling on the floor laughing,1
177245,😭,loudly crying face,1
177248,💋,kiss mark,1
177255,🌝,full moon face,4
177258,😞,disappointed face,1
177260,😎,smiling face with sunglasses,1
177265,🥲,smiling face with tear,1
177265,💖,sparkling heart,1
177265,⬆️,up arrow,1
177267,💦,sweat droplets,3
177271,🇦🇺,flag: Australia,1
177277,🍼,baby bottle,1
177277,📱,mobile phone,1
177282,☕,hot beverage,1
177282,🥐,croissant,1
177284,🎶,musical notes,1
177293,🎶,musical notes,3
177297,🇦🇺,flag: Australia,1
177302,🤣,rolling on the floor laughing,1
177302,🤦🏼‍♀️,woman facepalming: medium-light skin tone,1
177302,🤷🏼‍♀️,woman shrugging: medium-light skin tone,1
177304,💆🏾,person getting massage: medium-dark skin tone,1
177306,🤔,thinking face,2
177306,🧐,face with monocle,1
177310,😭,loudly crying face,6
177312,🙂,slightly smiling face,1
177312,😪,sleepy face,1
177314,🥛,glass of milk,1
177314,🔥,fire,1
177315,☝️,index pointing up,1
177315,🤓,nerd face,1
177318,😈,smiling face with horns,2
177322,😂,face with tears of joy,4
177326,🤣,rolling on the floor laughing,1
177328,🆗,OK button,1
177330,🥺,pleading face,1
177332,🔥,fire,1
177332,🥱,yawning face,1
177334,😵‍💫,face with spiral eyes,1
177338,🙊,speak-no-evil monkey,1
177338,💦,sweat droplets,1
177339,😋,face savoring food,2
177340,🆗,OK button,1
177342,💧,droplet,3
177342,😎,smiling face with sunglasses,1
177342,🇨🇲,flag: Cameroon,1
177342,🍆,eggplant,1
177342,🍫,chocolate bar,1
177342,🍼,baby bottle,1
177343,🆗,OK button,1
177344,💯,hundred points,2
177345,😊,smiling face with smiling eyes,1
177345,☺️,smiling face,1
177348,☑️,check box with check,1
177351,😈,smiling face with horns,1
177351,🔥,fire,1
177354,😂,face with tears of joy,1
177359,🥵,hot face,1
177359,😈,smiling face with horns,1
177363,🥵,hot face,1
177363,😈,smiling face with horns,1
177363,🤪,zany face,1
177366,😮‍💨,face exhaling,1
177371,🤤,drooling face,2
177374,😭,loudly crying face,1
177378,☕,hot beverage,1
177378,🎉,party popper,1
177379,🥰,smiling face with hearts,1
177379,🥛,glass of milk,1
177379,🤭,face with hand over mouth,2
177379,📲,mobile phone with arrow,1
177379,❤️,red heart,1
177379,🔥,fire,2
177383,😭,loudly crying face,4
177384,☑️,check box with check,1
177385,😝,squinting face with tongue,1
177386,🥵,hot face,1
177386,💦,sweat droplets,1
177386,🔥,fire,1
177387,😦,frowning face with open mouth,1
177388,🤤,drooling face,1
177391,💦,sweat droplets,8
177395,😂,face with tears of joy,7
177401,👇🏽,backhand index pointing down: medium skin tone,6
177403,😏,smirking face,1
177404,📍,round pushpin,1
177408,🤣,rolling on the floor laughing,1
177409,😋,face savoring food,1
177416,💦,sweat droplets,1
177419,😎,smiling face with sunglasses,1
177420,☑️,check box with check,1
177421,🤔,thinking face,1
177429,😃,grinning face with big eyes,1
177429,👍🏼,thumbs up: medium-light skin tone,1
177430,☹️,frowning face,1
177432,🥛,glass of milk,1
177434,⚰️,coffin,1
177434,🙅🏾‍♂️,man gesturing NO: medium-dark skin tone,1
177434,👺,goblin,1
177434,👹,ogre,1
177435,😞,disappointed face,1
177436,💕,two hearts,1
177436,🥛,glass of milk,1
177439,🔥,fire,1
177442,💙,blue heart,1
177442,🤤,drooling face,1
177444,✅,check mark button,1
177444,❌,cross mark,1
177446,👌🏽,OK hand: medium skin tone,1
177446,🥗,green salad,1
177449,😏,smirking face,1
177452,🤣,rolling on the floor laughing,1
177453,😔,pensive face,1
177455,🆗,OK button,1
177458,❗,red exclamation mark,2
177459,🥺,pleading face,1
177462,🇪🇸,flag: Spain,1
177472,😭,loudly crying face,3
177473,👇,backhand index pointing down,1
177477,⚡,high voltage,1
177478,💝,heart with ribbon,1
177478,👑,crown,1
177478,🤙🏻,call me hand: light skin tone,1
177479,🏻,light skin tone,1
177480,🤣,rolling on the floor laughing,1
177480,😎,smiling face with sunglasses,1
177483,😡,pouting face,1
177484,🏻,light skin tone,1
177488,💊,pill,1
177490,🔄,counterclockwise arrows button,2
177490,🔥,fire,5
177492,👇,backhand index pointing down,1
177493,😋,face savoring food,3
177498,🥛,glass of milk,1
177500,🤤,drooling face,1
177501,🙃,upside-down face,1
177506,💀,skull,1
177508,🧐,face with monocle,1
177512,🥵,hot face,3
177512,🤤,drooling face,3
177513,😜,winking face with tongue,1
177513,🍆,eggplant,1
177513,🍼,baby bottle,1
177517,🍱,bento box,1
177517,🐹,hamster,1
177517,🍄,mushroom,1
177519,🙄,face with rolling eyes,3
177521,👇,backhand index pointing down,1
177523,👇,backhand index pointing down,1
177525,😊,smiling face with smiling eyes,1
177525,👀,eyes,2
177525,🙃,upside-down face,1
177525,🙄,face with rolling eyes,1
177528,😩,weary face,1
177528,💦,sweat droplets,3
177529,😍,smiling face with heart-eyes,1
177529,👌🏻,OK hand: light skin tone,1
177529,☺️,smiling face,1
177531,😈,smiling face with horns,1
177531,🍑,peach,1
177531,💦,sweat droplets,1
177532,💖,sparkling heart,1
177537,😍,smiling face with heart-eyes,1
177537,😈,smiling face with horns,2
177537,💸,money with wings,1
177537,🤑,money-mouth face,1
177538,🥛,glass of milk,2
177538,🍼,baby bottle,2
177539,🤷🏻‍♂️,man shrugging: light skin tone,1
177541,⚡,high voltage,1
177549,😜,winking face with tongue,1
177549,🥛,glass of milk,1
177550,❤,red heart,1
177565,👌🏻,OK hand: light skin tone,1
177567,😂,face with tears of joy,2
177571,🔗,link,1
177571,💻,laptop,1
177571,✍️,writing hand,1
177571,▶️,play button,1
177572,⚙️,gear,1
177572,💯,hundred points,1
177575,😏,smirking face,2
177575,🤤,drooling face,3
177580,😨,fearful face,1
177582,😾,pouting cat,1
177583,➡️,right arrow,1
177589,😂,face with tears of joy,1
177590,👎🏽,thumbs down: medium skin tone,1
177590,😂,face with tears of joy,1
177591,🍓,strawberry,1
177592,😎,smiling face with sunglasses,1
177593,⚡,high voltage,1
177595,✨,sparkles,1
177596,😈,smiling face with horns,1
177596,💦,sweat droplets,1
177597,💕,two hearts,1
177597,🥺,pleading face,1
177597,🦋,butterfly,1
177602,🤤,drooling face,1
177603,👉,backhand index pointing right,1
177603,💥,collision,1
177605,🤤,drooling face,2
177605,👅,tongue,1
177605,😋,face savoring food,2
177605,🍆,eggplant,1
177605,💋,kiss mark,1
177605,💦,sweat droplets,6
177605,🍼,baby bottle,1
177605,🔥,fire,5
177608,😌,relieved face,1
177610,😑,expressionless face,1
177614,🌚,new moon face,1
177616,👇,backhand index pointing down,1
177616,🥥,coconut,1
177616,🤤,drooling face,1
177616,🍮,custard,1
177621,🙄,face with rolling eyes,1
177625,🤤,drooling face,1
177625,🍆,eggplant,1
177625,🤫,shushing face,1
177625,💦,sweat droplets,1
177626,🥵,hot face,1
177626,💦,sweat droplets,1
177628,🗿,moai,1
177629,🥴,woozy face,1
177635,🙌🏼,raising hands: medium-light skin tone,1
177638,🥵,hot face,1
177638,🥛,glass of milk,1
177645,👇,backhand index pointing down,1
177646,😂,face with tears of joy,3
177650,🤤,drooling face,4
177651,💚,green heart,1
177651,💲,heavy dollar sign,3
177654,❤️‍🔥,heart on fire,1
177654,🍧,shaved ice,1
177655,😂,face with tears of joy,4
177657,🤤,drooling face,2
177662,😪,sleepy face,4
177664,😁,beaming face with smiling eyes,2
177666,🤩,star-struck,1
177671,📘,blue book,1
177671,🥗,green salad,1
177671,🔎,magnifying glass tilted right,1
177672,💙,blue heart,1
177672,💛,yellow heart,1
177676,🥵,hot face,1
177676,🔥,fire,1
177676,🤤,drooling face,3
177676,💦,sweat droplets,1
177682,😋,face savoring food,1
177683,👿,angry face with horns,1
177683,🍑,peach,1
177683,🍆,eggplant,2
177687,📱,mobile phone,1
177691,😆,grinning squinting face,1
177696,🇵🇦,flag: Panama,2
177696,📲,mobile phone with arrow,2
177696,🏳️‍🌈,rainbow flag,2
177698,😭,loudly crying face,1
177707,🙌,raising hands,1
177708,🥰,smiling face with hearts,1
177716,📍,round pushpin,1
177718,🐐,goat,1
177718,🤦‍♂️,man facepalming,1
177720,👇,backhand index pointing down,1
177723,🤣,rolling on the floor laughing,2
177727,🐐,goat,1
177727,🥛,glass of milk,1
177733,😝,squinting face with tongue,2
177738,🤤,drooling face,1
177738,😋,face savoring food,2
177740,🥵,hot face,2
177741,🤤,drooling face,1
177741,😋,face savoring food,1
177741,🥛,glass of milk,1
177741,😄,grinning face with smiling eyes,1
177744,😏,smirking face,1
177744,🔥,fire,1
177749,😭,loudly crying face,1
177749,🤢,nauseated face,1
177750,🙈,see-no-evil monkey,1
177750,💌,love letter,1
177751,🤦‍♂️,man facepalming,1
177751,😮‍💨,face exhaling,1
177754,😍,smiling face with heart-eyes,1
